Run Index,k,Normalization Time,Train Kernel Time,Test Kernel Time,QkNN Time,Accuracy,Date,Time
2,1,0.0009756088256835938,20.684170961380005,8.750911951065063,0.00830531120300293,1.0,02/17/2025,18:10:10
2,2,0.0009756088256835938,20.684170961380005,8.750911951065063,0.0074160099029541016,1.0,02/17/2025,18:10:10
2,3,0.0009756088256835938,20.684170961380005,8.750911951065063,0.008002996444702148,1.0,02/17/2025,18:10:10
2,4,0.0009756088256835938,20.684170961380005,8.750911951065063,0.013104677200317383,0.9666666666666667,02/17/2025,18:10:10
2,5,0.0009756088256835938,20.684170961380005,8.750911951065063,0.013410329818725586,1.0,02/17/2025,18:10:10
2,6,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007000446319580078,1.0,02/17/2025,18:10:10
2,7,0.0009756088256835938,20.684170961380005,8.750911951065063,0.006999015808105469,1.0,02/17/2025,18:10:10
2,8,0.0009756088256835938,20.684170961380005,8.750911951065063,0.00700068473815918,1.0,02/17/2025,18:10:10
2,9,0.0009756088256835938,20.684170961380005,8.750911951065063,0.005999565124511719,1.0,02/17/2025,18:10:10
2,10,0.0009756088256835938,20.684170961380005,8.750911951065063,0.006000041961669922,1.0,02/17/2025,18:10:10
2,11,0.0009756088256835938,20.684170961380005,8.750911951065063,0.006518840789794922,1.0,02/17/2025,18:10:10
2,12,0.0009756088256835938,20.684170961380005,8.750911951065063,0.006995677947998047,1.0,02/17/2025,18:10:10
2,13,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007040739059448242,1.0,02/17/2025,18:10:10
2,14,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007959842681884766,1.0,02/17/2025,18:10:10
2,15,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007000923156738281,1.0,02/17/2025,18:10:10
2,16,0.0009756088256835938,20.684170961380005,8.750911951065063,0.010040044784545898,1.0,02/17/2025,18:10:10
2,17,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007515907287597656,1.0,02/17/2025,18:10:10
2,18,0.0009756088256835938,20.684170961380005,8.750911951065063,0.00900125503540039,1.0,02/17/2025,18:10:10
2,19,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007494449615478516,1.0,02/17/2025,18:10:10
2,20,0.0009756088256835938,20.684170961380005,8.750911951065063,0.014918088912963867,1.0,02/17/2025,18:10:10
2,21,0.0009756088256835938,20.684170961380005,8.750911951065063,0.015440702438354492,1.0,02/17/2025,18:10:10
2,22,0.0009756088256835938,20.684170961380005,8.750911951065063,0.012998104095458984,1.0,02/17/2025,18:10:10
2,23,0.0009756088256835938,20.684170961380005,8.750911951065063,0.011420488357543945,1.0,02/17/2025,18:10:10
2,24,0.0009756088256835938,20.684170961380005,8.750911951065063,0.008519887924194336,1.0,02/17/2025,18:10:10
2,25,0.0009756088256835938,20.684170961380005,8.750911951065063,0.007551431655883789,1.0,02/17/2025,18:10:10
2,26,0.0009756088256835938,20.684170961380005,8.750911951065063,0.008000373840332031,1.0,02/17/2025,18:10:10
2,27,0.0009756088256835938,20.684170961380005,8.750911951065063,0.008706092834472656,1.0,02/17/2025,18:10:10
2,28,0.0009756088256835938,20.684170961380005,8.750911951065063,0.00829172134399414,1.0,02/17/2025,18:10:10
2,29,0.0009756088256835938,20.684170961380005,8.750911951065063,0.008161306381225586,1.0,02/17/2025,18:10:10
2,30,0.0009756088256835938,20.684170961380005,8.750911951065063,0.0075299739837646484,1.0,02/17/2025,18:10:10
